filepath,target,y_true,y_pred
/data/SONICS/echoes/Night_Drive_Decktonic_producer_TTA_001.mp3,0,0,0.0164
/data/SONICS/echoes/Acoustic_Unleashed_Remain_stableaudio_TTA_001.mp3,0,0,0.01543
/data/SONICS/echoes/mc_trabalenguas_Volumina_producer_TTA_001.mp3,0,0,0.013535
/data/SONICS/echoes/Cassie_Lace_The_Zombie_Dandies_stableaudio_TTA_001.mp3,0,0,0.0093
/data/SONICS/echoes/The_Factory_Multifaros_diffrhythm_TTA_001.mp3,0,0,0.01078
/data/SONICS/echoes/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_brev_TTA_001.mp3,0,0,0.011734
/data/SONICS/echoes/I_Can_See_Everything_Mod_Fun_acestep_TTA_001.mp3,0,0,0.014786
/data/SONICS/echoes/Better_Run_Away_From_Me_Miss_Derringer_stableaudio_TTA_001.mp3,0,0,0.01467
/data/SONICS/echoes/Where_Is_Everything_The_Moi_Non_Plus_brev_TTA_001.mp3,0,0,0.01103
/data/SONICS/echoes/The_Front_Yard_HarleyLikesMusic_diffrhythm_TTA_001.mp3,0,0,0.0164
/data/SONICS/echoes/Mandrill_Ergo_Phizmiz_brev_TTA_001.mp3,0,0,0.01287
/data/SONICS/echoes/Coliidae_K.D._Expression_producer_ATA_001.mp3,0,0,0.01374
/data/SONICS/echoes/zero_rhythm_dollar_boy_Katapulto_udio_TTA_002.mp3,0,0,0.01082
/data/SONICS/echoes/Stockholm_Syndrome_People_Should_Be_More_Aware_Bird_Names_producer_ATA_001.mp3,0,0,0.01343
/data/SONICS/echoes/The_Reality_Machine_Monroeville_Music_Center_producer_TTA_001.mp3,0,0,0.00952
/data/SONICS/echoes/The_Contract_The_IMG_producer_ATA_001.mp3,0,0,0.01229
/data/SONICS/echoes/Robot_Heart_Mystery_Mammal_brev_TTA_001.mp3,0,0,0.00902
/data/SONICS/echoes/2_Wasnt_There_Isle_of_Pine_producer_TTA_001.mp3,0,0,0.01267
/data/SONICS/echoes/John_the_Baby_Ergo_Phizmiz_suno_TTA_002.mp3,0,0,0.01082
/data/SONICS/echoes/Edge_Mystery_Mammal_mubert_TTA_001.mp3,0,0,0.01248
/data/SONICS/echoes/Four_and_a_Half_Tatami_Nihilore_diffrhythm_TTA_001.mp3,0,0,0.02419
/data/SONICS/echoes/Insectlaration_of_Independence_Punk_Rock_Opera_acestep_TTA_001.mp3,0,0,0.01692
/data/SONICS/echoes/Hungry_Oh_Yeah_the_Future_udio_TTA_001.mp3,0,0,0.00974
/data/SONICS/echoes/All_of_Us_Eric_Skiff_diffrhythm_ATA_001.mp3,0,0,0.01685
/data/SONICS/echoes/philcollins_takes_your_hand_Katapulto_producer_ATA_001.mp3,0,0,0.00919
/data/SONICS/echoes/Straw_Fields_Rolemusic_mubert_TTA_001.mp3,0,0,0.01192
/data/SONICS/echoes/Scramby_Eggs_Andy_G._Cohen_udio_TTA_001.mp3,0,0,0.01622
/data/SONICS/echoes/Colossal_Stillness_Scott_Holmes_stableaudio_TTA_001.mp3,0,0,0.01602
/data/SONICS/echoes/Roland_Garros_2048_Zoliborz_diffrhythm_TTA_001.mp3,0,0,0.01065
/data/SONICS/echoes/The_girl_just_faded_Los_Llamarada_udio_TTA_001.mp3,0,0,0.01554
/data/SONICS/echoes/The_Contract_The_IMG_brev_TTA_002.mp3,0,0,0.011116
/data/SONICS/echoes/Invaders_From_Within_Monroeville_Music_Center_mubert_TTA_001.mp3,0,0,0.00952
/data/SONICS/echoes/La_Nina_Blanca_Vienna_Ditto_diffrhythm_ATA_001.mp3,0,0,0.01484
/data/SONICS/echoes/Robot_Heart_Mystery_Mammal_diffrhythm_TTA_001.mp3,0,0,0.01549
/data/SONICS/echoes/Endless_The_Birth_and_Death_of_Silence_diffrhythm_TTA_001.mp3,0,0,0.0395
/data/SONICS/echoes/TTL_Twin_Heads_diffrhythm_TTA_001.mp3,0,0,0.012726
/data/SONICS/echoes/Who_Loves_You_Dear_Mink_Lungs_suno_TTA_002.mp3,0,0,0.01116
/data/SONICS/echoes/Troubles_Ive_seen_Malaventura_diffrhythm_ATA_001.mp3,0,0,0.01142
/data/SONICS/echoes/Eyes_Getting_Louder_Mod_Fun_diffrhythm_TTA_001.mp3,0,0,0.02567
/data/SONICS/echoes/Agora_Malaventura_diffrhythm_ATA_001.mp3,0,0,0.01234
/data/SONICS/echoes/50000_Volts_of_Democracy_mp3_Legally_Blind_stableaudio_TTA_001.mp3,0,0,0.0121
/data/SONICS/echoes/Soul_of_the_Demon_Zombie_Raiders_producer_TTA_001.mp3,0,0,0.02988
/data/SONICS/echoes/I_Nocturnal_Mayhem_acestep_TTA_001.mp3,0,0,0.01307
/data/SONICS/echoes/When_I_Was_Taller_Dan_Deacon_udio_TTA_002.mp3,0,0,0.01287
/data/SONICS/echoes/Edge_Mystery_Mammal_diffrhythm_TTA_001.mp3,0,0,0.013374
/data/SONICS/echoes/zero_rhythm_dollar_boy_Katapulto_diffrhythm_TTA_001.mp3,0,0,0.01049
/data/SONICS/echoes/Night_Owl_Broke_For_Free_stableaudio_TTA_001.mp3,0,0,0.01297
/data/SONICS/echoes/some_dextromethorphan_Jeva_diffrhythm_ATA_001.mp3,0,0,0.007755
/data/SONICS/echoes/Crossing_Los_Llamarada_mubert_TTA_001.mp3,0,0,0.01423
/data/SONICS/echoes/Celia_Ergo_Phizmiz_brev_TTA_001.mp3,0,0,0.01025
/data/SONICS/echoes/Millitary_Industrial_Complex_Punk_Rock_Opera_acestep_TTA_001.mp3,0,0,0.01525
/data/SONICS/echoes/Ynkelig_Die_Morgendammerung_Des_Valhalla_udio_TTA_002.mp3,0,0,0.01312
/data/SONICS/echoes/zero_rhythm_dollar_boy_Katapulto_suno_TTA_001.mp3,0,0,0.013535
/data/SONICS/echoes/Liberation_is_not_Easy_Frigg_A_Go_Go_F.A.G.G._stableaudio_TTA_001.mp3,0,0,0.0184
/data/SONICS/echoes/Where_Is_Everything_The_Moi_Non_Plus_suno_TTA_001.mp3,0,0,0.01369
/data/SONICS/echoes/Where_Is_Everything_The_Moi_Non_Plus_brev_TTA_002.mp3,0,0,0.01406
/data/SONICS/echoes/The_Coldest_Winter_Caleb_Lemond_mubert_TTA_001.mp3,0,0,0.015366
/data/SONICS/echoes/Nuo_Maisemat_Paavoharju_suno_TTA_002.mp3,0,0,0.01596
/data/SONICS/echoes/purity_danger_Katapulto_suno_TTA_001.mp3,0,0,0.00885
/data/SONICS/echoes/Flashback_Seclorance_diffrhythm_ATA_001.mp3,0,0,0.03574
/data/SONICS/echoes/Ohtli_Seclorance_mubert_TTA_001.mp3,0,0,0.01322
/data/SONICS/echoes/Convicted_Jazz_Drones_Malaventura_brev_TTA_002.mp3,0,0,0.02263
/data/SONICS/echoes/Polinesia_Malaventura_diffrhythm_ATA_001.mp3,0,0,0.01147
/data/SONICS/echoes/Chipho_instrumental_RoccoW_diffrhythm_ATA_001.mp3,0,0,0.02844
/data/SONICS/echoes/Robocall_Legally_Blind_acestep_TTA_001.mp3,0,0,0.01439
/data/SONICS/echoes/Go_On_Then_Jim_Rooster_brev_TTA_002.mp3,0,0,0.01017
/data/SONICS/echoes/Empty_Pockets_Pete_Prodoehl_diffrhythm_TTA_001.mp3,0,0,0.00938
/data/SONICS/echoes/Norweigian_Wood_II_Bird_Names_diffrhythm_TTA_001.mp3,0,0,0.01133
/data/SONICS/echoes/Where_Is_Everything_The_Moi_Non_Plus_udio_TTA_001.mp3,0,0,0.01333
/data/SONICS/echoes/Half_a_Doubt_Droopies_acestep_TTA_001.mp3,0,0,0.01343
/data/SONICS/echoes/New_Life_take_1_Bird_Names_producer_ATA_001.mp3,0,0,0.03108
/data/SONICS/echoes/Realize_Me_Jim_Rooster_diffrhythm_TTA_001.mp3,0,0,0.0183
/data/SONICS/echoes/kolorowe_wody_Katapulto_stableaudio_TTA_001.mp3,0,0,0.01263
/data/SONICS/echoes/Pista_Afuera_Epstein_udio_TTA_001.mp3,0,0,0.01543
/data/SONICS/echoes/Solearesbeats_Malaventura_producer_TTA_001.mp3,0,0,0.01456
/data/SONICS/echoes/Evil_Cannot_Create_Caleb_Lemond_diffrhythm_TTA_001.mp3,0,0,0.02187
/data/SONICS/echoes/Vanishing_Horizon_Jason_Shaw_producer_TTA_001.mp3,0,0,0.0156
/data/SONICS/echoes/Ynkelig_Die_Morgendammerung_Des_Valhalla_udio_TTA_001.mp3,0,0,0.01142
/data/SONICS/echoes/You_Are_A_Monster_Monroeville_Music_Center_diffrhythm_ATA_001.mp3,0,0,0.01744
/data/SONICS/echoes/Resistentialism_Nihilore_brev_TTA_001.mp3,0,0,0.01343
/data/SONICS/echoes/Millitary_Industrial_Complex_Punk_Rock_Opera_diffrhythm_ATA_001.mp3,0,0,0.02827
/data/SONICS/echoes/A_Different_World_By_Night_Nihilore_diffrhythm_ATA_001.mp3,0,0,0.01718
/data/SONICS/echoes/Untitled_Fatal_Injection_acestep_TTA_001.mp3,0,0,0.02211
/data/SONICS/echoes/Im_gonna_try_to_reach_Los_Llamarada_acestep_TTA_001.mp3,0,0,0.02324
/data/SONICS/echoes/CopperNickle_UncleBibby_producer_ATA_001.mp3,0,0,0.009056
/data/SONICS/echoes/Loved_Ones_Rowan_Box_diffrhythm_ATA_001.mp3,0,0,0.7593
/data/SONICS/echoes/Half_a_Doubt_Droopies_stableaudio_TTA_001.mp3,0,0,0.01196
/data/SONICS/echoes/The_Front_Yard_HarleyLikesMusic_suno_TTA_001.mp3,0,0,0.0171
/data/SONICS/echoes/You_Are_A_Monster_Monroeville_Music_Center_stableaudio_TTA_001.mp3,0,0,0.013535
/data/SONICS/echoes/Nature_Is_Over_Defined_Bird_Names_producer_ATA_001.mp3,0,0,0.01567
/data/SONICS/echoes/The_Race_Forever_Monroeville_Music_Center_udio_TTA_002.mp3,0,0,0.026
/data/SONICS/echoes/Robot_Heart_Mystery_Mammal_producer_TTA_001.mp3,0,0,0.01164
/data/SONICS/echoes/Endless_The_Birth_and_Death_of_Silence_udio_TTA_001.mp3,0,0,0.01724
/data/SONICS/echoes/The_Cave_of_Time_Monroeville_Music_Center_stableaudio_TTA_001.mp3,0,0,0.015076
/data/SONICS/echoes/Новый_Нью-Йорк_2_Чокнутый_Пропеллер_producer_TTA_001.mp3,0,0,0.01484
/data/SONICS/echoes/Electric_Girlfriend_The_Zombie_Dandies_diffrhythm_ATA_001.mp3,0,0,0.01423
/data/SONICS/echoes/Robocall_Legally_Blind_brev_TTA_001.mp3,0,0,0.014114
/data/SONICS/echoes/Formic_Acid_for_Blood_Punk_Rock_Opera_suno_TTA_002.mp3,0,0,0.01799
/data/SONICS/echoes/50000_Volts_of_Democracy_mp3_Legally_Blind_diffrhythm_ATA_001.mp3,0,0,0.01724
/data/SONICS/echoes/I_Nocturnal_Mayhem_producer_TTA_001.mp3,0,0,0.03574
/data/SONICS/echoes/Running_Free_Michett_featuring_Kalipluche_udio_TTA_001.mp3,0,0,0.01406
/data/SONICS/echoes/New_Brave_Face_Oh_Yeah_the_Future_diffrhythm_ATA_001.mp3,0,0,0.01322
/data/SONICS/echoes/On_My_Mind_Ergo_Phizmiz_stableaudio_TTA_001.mp3,0,0,0.01554
/data/SONICS/echoes/You_Are_A_Monster_Monroeville_Music_Center_udio_TTA_002.mp3,0,0,0.03162
/data/SONICS/echoes/We_Are_Canucks_David_Blair_producer_TTA_001.mp3,0,0,0.00923
/data/SONICS/echoes/Nuo_Maisemat_Paavoharju_udio_TTA_002.mp3,0,0,0.9585
/data/SONICS/echoes/Infinite_Light_Pipe_Choir_producer_ATA_001.mp3,0,0,0.02174
/data/SONICS/echoes/Different_Day_First_diffrhythm_TTA_001.mp3,0,0,0.00892
/data/SONICS/echoes/Gila_Monster_FlopMusic_History_LessonThe_Sonics_The_Crypts_brev_TTA_002.mp3,0,0,0.03748
/data/SONICS/echoes/Monkeystage_Ergo_Phizmiz_brev_TTA_002.mp3,0,0,0.01578
/data/SONICS/echoes/I_Nocturnal_Mayhem_brev_TTA_001.mp3,0,0,0.01287
/data/SONICS/echoes/The_Dream_and_the_Dreamer_Caleb_Lemond_suno_TTA_002.mp3,0,0,0.01519
/data/SONICS/echoes/Liberosis_Nihilore_diffrhythm_TTA_001.mp3,0,0,0.02641
/data/SONICS/echoes/Digital_Lightning_Cloudkicker_brev_TTA_001.mp3,0,0,0.01525
/data/SONICS/echoes/All_of_Us_Eric_Skiff_udio_TTA_001.mp3,0,0,0.012726
/data/SONICS/echoes/The_Reality_Machine_Monroeville_Music_Center_stableaudio_TTA_001.mp3,0,0,0.009415
/data/SONICS/echoes/The_Front_Yard_HarleyLikesMusic_udio_TTA_001.mp3,0,0,0.01078
/data/SONICS/echoes/Nature_Is_Over_Defined_Bird_Names_suno_TTA_001.mp3,0,0,0.0112
/data/SONICS/echoes/Okiirobo_Navigation_System_Henry_Homesweet_brev_TTA_002.mp3,0,0,0.01219
/data/SONICS/echoes/Coliidae_K.D._Expression_udio_TTA_002.mp3,0,0,0.013275
/data/SONICS/echoes/Mettle_Pipe_Choir_brev_TTA_002.mp3,0,0,0.01718
/data/SONICS/echoes/I_Think_From_Now_On_Caleb_Lemond_stableaudio_TTA_001.mp3,0,0,0.01525
/data/SONICS/echoes/The_girl_just_faded_Los_Llamarada_mubert_TTA_001.mp3,0,0,0.014336
/data/SONICS/echoes/Gloomy_Sunday_AmortE_diffrhythm_ATA_001.mp3,0,0,0.008415
/data/SONICS/echoes/Music_For_an_Underground_Circu_Ergo_Phizmiz_producer_TTA_001.mp3,0,0,0.02072
/data/SONICS/echoes/Terve_Teille_Чокнутый_Пропеллер_producer_TTA_001.mp3,0,0,0.01253
/data/SONICS/echoes/With_the_Summer_Oh_Yeah_the_Future_stableaudio_TTA_001.mp3,0,0,0.01343
/data/SONICS/echoes/The_Dream_and_the_Dreamer_Caleb_Lemond_udio_TTA_001.mp3,0,0,0.01277
/data/SONICS/echoes/Roach-Man_Punk_Rock_Opera_suno_TTA_002.mp3,0,0,0.0149
/data/SONICS/echoes/She_Works_Tepid_Waters_Bird_Names_producer_TTA_001.mp3,0,0,0.01653
/data/SONICS/echoes/CopperNickle_UncleBibby_udio_TTA_002.mp3,0,0,0.01307
/data/SONICS/echoes/Invaders_From_Within_Monroeville_Music_Center_stableaudio_TTA_001.mp3,0,0,0.01277
/data/SONICS/echoes/Night_Drive_Decktonic_suno_TTA_002.mp3,0,0,0.015015
/data/SONICS/echoes/Polinesia_Malaventura_acestep_TTA_001.mp3,0,0,0.01164
/data/SONICS/echoes/philcollins_takes_your_hand_Katapulto_acestep_TTA_001.mp3,0,0,0.02089
/data/SONICS/echoes/Dance_Harder_Three_Chain_Links_diffrhythm_ATA_001.mp3,0,0,0.00835
/data/SONICS/echoes/The_Cave_of_Time_Monroeville_Music_Center_producer_ATA_001.mp3,0,0,0.0121
/data/SONICS/echoes/Evil_Cannot_Create_Caleb_Lemond_suno_TTA_002.mp3,0,0,0.0116
/data/SONICS/echoes/Happy_Lamprey_acestep_TTA_001.mp3,0,0,0.01927
/data/SONICS/echoes/Breeze_Funk_Malaventura_acestep_TTA_001.mp3,0,0,0.01257
/data/SONICS/echoes/Kumorizoranohajimarutokoro_Hosomi_diffrhythm_ATA_001.mp3,0,0,0.01374
/data/SONICS/echoes/She_Works_Tepid_Waters_Bird_Names_suno_TTA_001.mp3,0,0,0.0183
/data/SONICS/echoes/6_Coat_of_Arms_Close_Isle_of_Pine_diffrhythm_ATA_001.mp3,0,0,0.02493
/data/SONICS/echoes/Attention_Pete_Prodoehl_mubert_TTA_001.mp3,0,0,0.01484
/data/SONICS/echoes/Jangus_inspired_by_ToeJam_and_Earl_UncleBibby_brev_TTA_001.mp3,0,0,0.007965
/data/SONICS/echoes/Electric_Girlfriend_The_Zombie_Dandies_diffrhythm_TTA_001.mp3,0,0,0.01322
/data/SONICS/echoes/My_Body_Is_A_Weapon_Compromise_Edit_Silence_is_full_of_birds_stableaudio_TTA_001.mp3,0,0,0.014336
/data/SONICS/echoes/Unexpected_Little_Happenings_UltraCat_acestep_TTA_001.mp3,0,0,0.01439
/data/SONICS/echoes/6_Coat_of_Arms_Close_Isle_of_Pine_stableaudio_TTA_001.mp3,0,0,0.01439
/data/SONICS/echoes/Fear_Los_Fancy_Free_diffrhythm_TTA_001.mp3,0,0,0.01428
/data/SONICS/echoes/The_Courtyard_Uncle_Bibby_diffrhythm_ATA_001.mp3,0,0,0.09283
/data/SONICS/echoes/Roach-Man_Punk_Rock_Opera_udio_TTA_002.mp3,0,0,0.01653
/data/SONICS/echoes/Daylight_Savings_My_brother_Daniel_producer_ATA_001.mp3,0,0,0.00874
/data/SONICS/echoes/Busby_Berkeley_Ergo_Phizmiz_diffrhythm_ATA_001.mp3,0,0,0.03397
/data/SONICS/echoes/You_Are_A_Monster_Monroeville_Music_Center_udio_TTA_001.mp3,0,0,0.012054
/data/SONICS/echoes/gospellioza_Katapulto_mubert_TTA_001.mp3,0,0,0.01057
/data/SONICS/echoes/I_Can_See_Everything_Mod_Fun_diffrhythm_TTA_001.mp3,0,0,0.01519
/data/SONICS/echoes/Dance_Harder_Three_Chain_Links_suno_TTA_002.mp3,0,0,0.02293
/data/SONICS/echoes/The_Contract_The_IMG_udio_TTA_001.mp3,0,0,0.012146
/data/SONICS/echoes/Colossal_Stillness_Scott_Holmes_diffrhythm_TTA_001.mp3,0,0,0.01692
/data/SONICS/echoes/Mosque_Sarin_diffrhythm_ATA_001.mp3,0,0,0.01229
/data/SONICS/echoes/The_Race_Forever_Monroeville_Music_Center_producer_TTA_001.mp3,0,0,0.01021
/data/SONICS/echoes/Go_On_Then_Jim_Rooster_suno_TTA_002.mp3,0,0,0.0112
/data/SONICS/echoes/Something_Dirty_Ergo_Phizmiz_suno_TTA_002.mp3,0,0,0.01401
/data/SONICS/echoes/Lost_In_The_Music_D-Smilez_Mix_D_SMILEZ_diffrhythm_TTA_001.mp3,0,0,0.01572
/data/SONICS/echoes/Time_Is_Love_Silence_is_full_of_birds_suno_TTA_001.mp3,0,0,0.011826
/data/SONICS/echoes/We_Are_Canucks_David_Blair_brev_TTA_002.mp3,0,0,0.011734
/data/SONICS/echoes/The_Front_Yard_HarleyLikesMusic_producer_ATA_001.mp3,0,0,0.010735
/data/SONICS/echoes/KOMFORT_voyageurs_diffrhythm_ATA_001.mp3,0,0,0.01302
/data/SONICS/echoes/Support_Me_in_This_Moment_That_Im_About_To_Lose_Heart_Nihilore_diffrhythm_TTA_001.mp3,0,0,0.01374
/data/SONICS/echoes/On_My_Mind_Ergo_Phizmiz_brev_TTA_002.mp3,0,0,0.0577
/data/SONICS/echoes/Something_Dirty_Ergo_Phizmiz_diffrhythm_ATA_001.mp3,0,0,0.008446
/data/SONICS/echoes/Paris_Fleslit_producer_ATA_001.mp3,0,0,0.01053
/data/SONICS/echoes/mc_trabalenguas_Volumina_suno_TTA_001.mp3,0,0,0.01033
/data/SONICS/echoes/Larbre_Salmo_acestep_TTA_001.mp3,0,0,0.015305
/data/SONICS/echoes/Go_On_Then_Jim_Rooster_diffrhythm_ATA_001.mp3,0,0,0.0156
/data/SONICS/echoes/It_Cant_Be_Bargained_With_Three_Chain_Links_diffrhythm_ATA_001.mp3,0,0,0.014175
/data/SONICS/echoes/Ugly_Vienna_Ditto_diffrhythm_ATA_001.mp3,0,0,0.01439
/data/SONICS/echoes/We_Move_in_Waves_Modey_Lemon_mubert_TTA_001.mp3,0,0,0.01428
/data/SONICS/echoes/Music_For_an_Underground_Circu_Ergo_Phizmiz_diffrhythm_ATA_001.mp3,0,0,0.01666
/data/SONICS/echoes/KOMFORT_voyageurs_diffrhythm_TTA_001.mp3,0,0,0.01785
/data/SONICS/echoes/Lets_Start_Out_Slow_RoccoW_acestep_TTA_001.mp3,0,0,0.015305
/data/SONICS/echoes/Lights_Up_Pipe_Choir_diffrhythm_ATA_001.mp3,0,0,0.02414
/data/SONICS/echoes/Acoustic_Unleashed_Remain_brev_TTA_002.mp3,0,0,0.011505
/data/SONICS/echoes/Ohtli_Seclorance_diffrhythm_ATA_001.mp3,0,0,0.01086
/data/SONICS/echoes/Paris_Fleslit_suno_TTA_001.mp3,0,0,0.00993
/data/SONICS/echoes/Food_and_War_Ergo_Phizmiz_producer_ATA_001.mp3,0,0,0.01653
/data/SONICS/echoes/Invaders_From_Within_Monroeville_Music_Center_brev_TTA_001.mp3,0,0,0.012054
/data/SONICS/echoes/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_producer_TTA_001.mp3,0,0,0.01021
/data/SONICS/echoes/John_the_Baby_Ergo_Phizmiz_diffrhythm_ATA_001.mp3,0,0,0.07007
/data/SONICS/echoes/Robot_Heart_Mystery_Mammal_udio_TTA_002.mp3,0,0,0.01001
/data/SONICS/echoes/Untitled_Fatal_Injection_diffrhythm_TTA_001.mp3,0,0,0.015076
/data/SONICS/echoes/Dont_want_to_be_your_man_Frigg_A_Go_Go_F.A.G.G._diffrhythm_ATA_001.mp3,0,0,0.02666
/data/SONICS/echoes/OST_04_Ship_under_attack_sawsquarenoise_brev_TTA_001.mp3,0,0,0.01653
/data/SONICS/echoes/purity_danger_Katapulto_producer_ATA_001.mp3,0,0,0.01616
/data/SONICS/echoes/Mettle_Pipe_Choir_udio_TTA_001.mp3,0,0,0.01267
/data/SONICS/echoes/Straw_Fields_Rolemusic_producer_ATA_001.mp3,0,0,0.014786
/data/SONICS/echoes/With_the_Summer_Oh_Yeah_the_Future_diffrhythm_TTA_001.mp3,0,0,0.01744
/data/SONICS/echoes/Hahaha_The_Moi_Non_Plus_diffrhythm_ATA_001.mp3,0,0,0.0223
/data/SONICS/echoes/Paris_Fleslit_brev_TTA_002.mp3,0,0,0.01348
/data/SONICS/echoes/Jangus_inspired_by_ToeJam_and_Earl_UncleBibby_mubert_TTA_001.mp3,0,0,0.008255
/data/SONICS/echoes/You_Are_A_Monster_Monroeville_Music_Center_acestep_TTA_001.mp3,0,0,0.00978
/data/SONICS/echoes/Liberosis_Nihilore_acestep_TTA_001.mp3,0,0,0.01659
/data/SONICS/echoes/Autopsy_Oh_Yeah_the_Future_producer_TTA_001.mp3,0,0,0.01263
/data/SONICS/echoes/When_I_Was_Taller_Dan_Deacon_mubert_TTA_001.mp3,0,0,0.00971
/data/SONICS/echoes/The_Big_House_Jason_Shaw_udio_TTA_002.mp3,0,0,0.01513
/data/SONICS/echoes/Tapes_Gumbel_producer_ATA_001.mp3,0,0,0.01772
/data/SONICS/echoes/Shadow_Government_Bird_Names_udio_TTA_002.mp3,0,0,0.01178
/data/SONICS/echoes/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_suno_TTA_002.mp3,0,0,0.02191
/data/SONICS/echoes/Dance_Harder_Three_Chain_Links_producer_ATA_001.mp3,0,0,0.01359
/data/SONICS/echoes/Key_trick_Krisa_diffrhythm_ATA_001.mp3,0,0,0.00948
/data/SONICS/echoes/Nuo_Maisemat_Paavoharju_brev_TTA_001.mp3,0,0,0.02089
/data/SONICS/echoes/The_Factory_Multifaros_diffrhythm_ATA_001.mp3,0,0,0.012924
/data/SONICS/echoes/Mandrill_Ergo_Phizmiz_diffrhythm_ATA_001.mp3,0,0,0.012924
/data/SONICS/echoes/Millitary_Industrial_Complex_Punk_Rock_Opera_brev_TTA_002.mp3,0,0,0.01257
/data/SONICS/echoes/Vanishing_Horizon_Jason_Shaw_suno_TTA_001.mp3,0,0,0.0156
/data/SONICS/echoes/Different_Day_First_diffrhythm_ATA_001.mp3,0,0,0.00888
/data/SONICS/echoes/Empower_Thee_vargero_diffrhythm_ATA_001.mp3,0,0,0.01596
/data/SONICS/echoes/Hahaha_The_Moi_Non_Plus_diffrhythm_TTA_001.mp3,0,0,0.0193
/data/SONICS/echoes/OOOTHERSIDE_-_Liquid_Paper_Mike_B._Fort_diffrhythm_ATA_001.mp3,0,0,0.012146
/data/SONICS/echoes/The_Reality_Machine_Monroeville_Music_Center_brev_TTA_002.mp3,0,0,0.0139
/data/SONICS/echoes/Ponky_McFonky_My_brother_Daniel_suno_TTA_002.mp3,0,0,0.01201
/data/SONICS/echoes/CopperNickle_UncleBibby_diffrhythm_TTA_001.mp3,0,0,0.01317
/data/SONICS/echoes/She_Works_Tepid_Waters_Bird_Names_stableaudio_TTA_001.mp3,0,0,0.0372
/data/SONICS/echoes/OST_04_Ship_under_attack_sawsquarenoise_brev_TTA_002.mp3,0,0,0.010056
/data/SONICS/echoes/Ugh_Humans_Can_Join_Mystery_Mammal_diffrhythm_TTA_001.mp3,0,0,0.03348
/data/SONICS/echoes/Sheffield_Hall_Andy_G._Cohen_diffrhythm_TTA_001.mp3,0,0,0.009125
/data/SONICS/echoes/Autobahn_S-B-J_suno_TTA_001.mp3,0,0,0.01234
/data/SONICS/echoes/Night_Owl_Broke_For_Free_producer_TTA_001.mp3,0,0,0.01819
/data/SONICS/echoes/1984_Punk_Rock_Opera_brev_TTA_001.mp3,0,0,0.013535
/data/SONICS/echoes/Noam_Chomskys_Corporate_Carbohydrate_Surprise_Quelle_Fromage_suno_TTA_002.mp3,0,0,0.011734
/data/SONICS/echoes/Go_On_Then_Jim_Rooster_producer_TTA_001.mp3,0,0,0.012924
/data/SONICS/echoes/Time_Is_Love_Silence_is_full_of_birds_brev_TTA_002.mp3,0,0,0.015015
/data/SONICS/echoes/Demolition_Michett_diffrhythm_TTA_001.mp3,0,0,0.03928
/data/SONICS/echoes/Digital_Lightning_Cloudkicker_producer_TTA_001.mp3,0,0,0.013275
/data/SONICS/echoes/Colossal_Stillness_Scott_Holmes_diffrhythm_ATA_001.mp3,0,0,0.02162
/data/SONICS/echoes/Dreams_ENDRUDARK_diffrhythm_TTA_001.mp3,0,0,0.0496
/data/SONICS/echoes/Versailles_Pierce_Murphy_diffrhythm_ATA_001.mp3,0,0,0.01257
/data/SONICS/echoes/OST_04_Ship_under_attack_sawsquarenoise_diffrhythm_TTA_001.mp3,0,0,0.01799
/data/SONICS/echoes/Enemy_Modey_Lemon_diffrhythm_ATA_001.mp3,0,0,0.00956
/data/SONICS/echoes/Colossal_Stillness_Scott_Holmes_stableaudio_TTA_002.mp3,0,0,0.01906
/data/SONICS/echoes/The_Secret_Garden_Barbarix_acestep_TTA_001.mp3,0,0,0.01964
/data/SONICS/echoes/The_Monster_MashYa_Look_Fantastic_The_Crypts_stableaudio_TTA_001.mp3,0,0,0.01248
/data/SONICS/echoes/Cold_Chains_Rolemusic_producer_TTA_001.mp3,0,0,0.01029
/data/SONICS/echoes/The_Dream_and_the_Dreamer_Caleb_Lemond_diffrhythm_ATA_001.mp3,0,0,0.01061
/data/SONICS/echoes/SD_Ill_Mix_H-LR_diffrhythm_ATA_001.mp3,0,0,0.00899
/data/SONICS/echoes/Millitary_Industrial_Complex_Punk_Rock_Opera_udio_TTA_001.mp3,0,0,0.01155
/data/SONICS/echoes/Stranger_Frigg_A_Go_Go_F.A.G.G._brev_TTA_001.mp3,0,0,0.014786
/data/SONICS/echoes/Scramby_Eggs_Andy_G._Cohen_suno_TTA_001.mp3,0,0,0.01602
/data/SONICS/echoes/LIQUID_SKULLS_voyageurs_diffrhythm_ATA_001.mp3,0,0,0.02084
/data/SONICS/echoes/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_diffrhythm_ATA_001.mp3,0,0,0.0171
/data/SONICS/echoes/Empty_Pockets_Pete_Prodoehl_stableaudio_TTA_001.mp3,0,0,0.02246
/data/SONICS/echoes/Colossal_Stillness_Scott_Holmes_suno_TTA_002.mp3,0,0,0.01277
/data/SONICS/echoes/One_Eyed_GhostThis_is_gonna_be_a_rough_show_The_Crypts_suno_TTA_001.mp3,0,0,0.01428
